기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,1분기_평균,2분기_평균,3분기_평균,4분기_평균,3개년_총평균,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_00~06_매출_건수,시간대_06~11_매출_건수,시간대_11~14_매출_건수,시간대_14~17_매출_건수,시간대_17~21_매출_건수,시간대_21~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수,QUARTER_NUM
20234,A,골목상권,3110815,공군호텔,120807815,116407034.5,148214385.7,176208098,141276561.3,240820792,30656,154294495,86526297,31408094,26568474,35019009,27313101,33985817,48732690,37793607,0,36769240,68601728,58987332,60857840,15604652,109374280,120787726,2165242,57155508,64041245,50340711,41606918,14852383,20216,10440,3977,3957,4319,3628,4335,5545,4895,0,5407,8927,7775,6894,1653,14836,15088,271,7910,8481,6484,4900,1881,4
20234,D,발달상권,3120157,신림역(신림),1400125139,1496777637,1578375843,1547733244,1513822174,1627415342,275428,1046154626,581260716,198634032,208147165,202121733,199941727,237309969,287095933,294164783,76405067,183125161,321935575,352349587,471182653,222417299,757893212,866986335,41735980,624468566,495385845,231542927,149877766,81868463,184582,90846,35438,35942,37175,36324,39703,46280,44566,8277,41256,61787,62728,72733,28647,137091,138067,6163,102558,90392,40075,25020,10951,4
20234,A,골목상권,3110553,가좌역 2번,26366002,25402953,29372699,29779078.5,27912684.89,33184099,3550,22284715,10899384,2212425,6917346,3877486,4143238,5134220,5242232,5657152,222883,2298497,12439457,10314246,6666069,1242947,10898466,19811713,188099,4249938,9396613,9322103,4411547,3141880,2444,1106,329,594,500,431,590,564,542,19,223,1348,1213,625,122,1086,2421,38,566,1206,1073,407,217,4
20234,A,골목상권,3110543,중암중학교,7904513.5,15457386,15415955,14542149,13026088.71,14667549,2393,10240811,4426738,1782884,1711638,2469934,2138372,2137983,3330486,1096252,0,704054,4597155,5357396,4008944,0,5890654,8717235,59494,1088651,3758200,3895920,4769006,1036617,1774,619,320,338,371,344,401,422,197,0,191,782,802,618,0,1037,1351,28,166,648,569,825,153,4
20234,D,발달상권,3120120,화곡역,1346747320,1490266090,1673374707,1429547568,1505916231,1476298194,221809,949034956,527263238,193201823,183289679,189619692,182127239,200796523,267266226,259997012,580732,148211896,344574404,358406940,471998289,152525933,605468216,842841661,57090787,451892984,408606046,232886020,210732530,87101511,149762,72047,30432,29779,31702,28490,29359,37043,35004,16,31836,56865,53400,62316,17376,93866,126292,8455,71436,62799,37213,29140,11113,4
20234,A,골목상권,3110064,효창공원앞역 2번,140599859.5,156053099.5,138384097,130557715.5,141063737.8,107563005,14697,79939620,27623385,14424085,18142972,14812454,15970118,16589991,14838791,12784594,197957,31999191,32602499,26799460,15573552,390346,26058087,75734619,1325208,26078257,34003097,21461780,12161375,6762990,11194,3503,2144,2536,2150,2178,2186,1999,1504,25,5326,3680,3462,2167,37,3234,11210,237,3663,5058,2837,1845,805,4
20234,A,골목상권,3110204,간데메공원,381335729,366863448.5,375815789.7,404370225,381398463.8,413652473,46648,252855914,160796559,37936754,57110822,45828309,54529452,57450577,72668860,88127699,0,59218499,146214075,128673953,79545946,0,153763710,219085033,1247614,65765244,116380831,92384617,61343768,35726668,29212,17436,4780,6610,5595,6226,6001,8466,8970,0,8523,16393,14166,7566,0,18013,24873,192,6714,14392,11103,7100,3386,4
20234,R,전통시장,3130241,선유도역 골목형상점가,263354712.5,291823046.5,283261543.3,269949487,277782124.7,227284875,30640,192244958,35039917,33594070,36860569,40978560,40092648,40719111,19394413,15645504,0,35761027,121295408,33794006,34333672,2100762,96399881,66841453,1266792,24004228,51623109,40531214,28470224,17345766,25516,5124,4343,4966,5305,5627,5275,2687,2437,0,7256,14148,5072,4015,149,14175,11160,363,4341,8752,6121,3702,2052,4
20234,A,골목상권,3110871,신원동주민센터,105887718.5,114705258,115119795.3,91323481.5,107688033.6,81271035,11471,57344751,23926284,11431151,11242840,11209021,11763617,11698122,11561364,12364920,183792,9530543,30302243,25448609,14303585,1502263,33415733,45729859,633706,14079153,20286380,13224697,18597069,12324588,8066,3405,1574,1664,1550,1628,1650,1694,1711,13,1400,4210,3635,2029,184,4902,6484,105,2301,3051,1867,2360,1701,4
20234,A,골목상권,3110942,염곡동 구룡사(포이동성당),311805014,334333373.5,348997412,355426411,338902425.9,360232435,37253,287759889,72472546,45717116,58932020,66110885,64594992,52404876,38284983,34187563,58770,33841525,181336793,76548557,63672190,4774600,148877986,158374811,1258357,58625029,104689642,64389361,45521969,32768442,29514,7739,4885,6082,6458,5758,6331,3997,3742,7,6429,17522,7289,5554,452,16195,18228,151,6501,13035,7660,4623,2457,4
20234,A,골목상권,3110949,한남IC,178156460,192804789.5,186053785.3,194576934,187693080.3,187900185,18335,150473804,37426381,25487116,31232787,36533437,29203663,28016801,24929818,12496563,0,43453430,79841826,46651413,17953516,0,65224084,81745874,204764,36887339,49412482,30555360,19215373,10694641,14879,3456,2738,3149,3420,2807,2765,2142,1314,0,4940,7354,4564,1477,0,6621,8788,17,3917,4888,3345,2133,1109,4
20234,A,골목상권,3110105,금동어린이공원,64629038,81362166,84678986.67,73249180,76946414.22,75899147,17365,49121193,26777954,8825417,9238795,10624875,9872396,10559710,12366968,14410986,21288,12036430,25680425,18194762,13976656,5989586,33385309,32814438,1891121,9257662,16541103,14403595,12679572,11426691,11289,6076,2156,2071,2311,2268,2483,2696,3380,8,3407,5510,4247,3097,1096,8635,7700,496,2336,4072,3632,3193,2607,4
20234,A,골목상권,3110437,당고개역 2번,47676669,19668244.5,17524566.33,17225015.5,24634839.67,15113486,1786,10720124,4393362,1061402,4448780,2011375,1527435,1671132,1895344,2498018,0,1376279,4456907,3795475,5454516,30309,8094966,6290644,35354,4825685,2760888,2035496,2742329,1985859,1112,674,190,268,243,238,173,275,399,0,250,591,573,361,11,875,890,8,354,459,364,393,186,4
20234,D,발달상권,3120150,63빌딩,276828631,278591721.5,289189626,294380852.5,285241254.2,305558650,47974,284961932,20596718,43363276,59573156,61084256,63995150,56946094,13077683,7519035,0,93360092,148315014,43685731,18254108,1943705,128559182,84226096,545987,37669256,75538771,48269307,27646691,23115266,45820,2154,7443,9460,10228,9976,8713,1347,807,0,19748,20347,5865,1861,153,23460,15104,83,7393,14993,8167,4695,3230,4
20234,R,전통시장,3130002,세종마을음식문화거리(금천교시장),153108846.5,292539846,260587066,186013076,227231637.2,200198227,34380,143561111,56637116,27273913,26442854,29391409,28289634,32163301,33973859,22663257,0,33767644,65777265,52597463,43857572,4198283,93560534,96799921,5982496,43303544,51602877,32512234,35205962,21753344,24663,9717,4585,4759,5123,4927,5269,5600,4117,0,7077,10836,8898,7020,549,15912,17899,1309,8808,8977,6069,5660,2988,4
20234,D,발달상권,3120075,월곡역,478630565.5,657738174,577026961.3,582255504,574258819,609278298,130001,461590513,147687785,95726093,95126163,91514880,92634844,86588533,77958416,69729369,61848,98523514,208844509,156232740,125713824,19901863,199971929,381484846,27067367,207911849,113914650,101619504,108700012,22243393,99360,30641,20341,20348,21300,19829,17542,16021,14620,17,25391,42401,30474,27062,4656,44086,83453,7056,49038,22725,20291,24167,4264,4
20234,A,골목상권,3110578,대흥역 2번,279468617,367651863,402855571,341678063.5,354018200,371475973,90345,274403195,97072778,50866341,50696149,62400436,53442892,56997377,50369518,46703260,0,62085234,111791953,108281736,79938424,9378626,161506494,204337549,29561791,62599485,72039762,97395251,68142924,36104830,67949,22396,13029,13201,13954,13789,13976,11949,10447,0,19001,25656,24625,18780,2283,39979,49873,8110,17154,19026,22692,16533,6337,4
20234,A,골목상권,3110417,월계역 3번,5376822.5,7025966.5,5261659.667,6418773.5,5936456,9260243,1320,7798656,1461587,1729002,1519884,1274990,1601690,1673090,0,1461587,0,0,3445441,2550631,2680767,583404,3097702,6162541,436931,4211619,1884293,1480962,551261,695177,1131,189,242,259,171,208,251,0,189,0,0,448,406,396,70,449,871,90,543,275,204,107,101,4
20234,A,골목상권,3110896,관악우성아파트,10520411,59160397.5,41572654,11062872,31800591.44,11283987,2011,8502609,2781378,1468233,1433693,2191512,1556950,1852221,1555594,1225784,0,2295806,4567231,3270338,1130295,20317,3795868,7488119,255992,1555594,1353780,4065405,2872129,1181087,1618,393,277,244,400,326,371,223,170,0,400,799,623,182,7,657,1354,40,277,244,725,468,257,4
20234,A,골목상권,3110981,국악고교사거리,351557664,336093518.5,334161784,346841659.5,341274559.6,357812668,36146,254528058,103284610,48490609,50892698,51300705,51637160,52206886,50223775,53060835,187026,65081894,134067798,79261404,64550197,14664349,159740952,152052597,2437793,26071916,66795805,104855731,67101572,44530731,25876,10270,5176,5041,5125,5273,5261,5225,5045,12,8932,12552,8123,5198,1329,17858,15076,446,3115,7899,11142,6507,3826,4
20234,A,골목상권,3111037,Sh수협은행 오금동금융센터(아랫말어린이공원),60446696,56626007.5,59486118,65187682.5,60331014,57032123,6815,31553344,25478779,4532261,6818364,6680210,7014744,6507765,12678469,12800310,0,3713046,18752352,21131233,11441716,1993776,25007852,29936116,283379,9645404,15485721,10397371,10706699,8425395,4055,2760,636,887,823,823,886,1426,1334,0,693,2208,2613,1185,116,3061,3636,39,1262,1994,1387,1171,844,4
20234,A,골목상권,3110124,뚝섬역교차로,511531902.5,587368894.5,539973024.7,544908203.5,545281897.2,377312644,27936,317171467,60141177,81435814,47291441,73209398,54675641,60559173,37434583,22706594,3865864,51877873,145590335,88764355,38136325,49077892,124062266,124361923,527271,73541424,94452331,42717620,22473883,14711664,25609,2327,4418,5050,5644,5183,5314,1555,772,69,7490,12635,5244,2132,366,11790,12103,59,6966,9182,4643,2018,1024,4
20234,A,골목상권,3110319,종암동주민센터,21000000,21000000,21000000,21000000,21000000,21000000,2343,12830070,8169930,2712022,3014322,2572111,2422368,2109247,3831040,4338890,0,0,5868375,9817738,5276740,37147,6777492,14222508,227495,7773042,4960328,2099030,3987121,1952984,1492,851,302,342,285,308,255,404,447,0,0,688,1095,557,3,834,1509,28,863,553,232,463,204,4
20234,A,골목상권,3110621,목동역 5번,21596909.5,21485887,30223619,28488141,25979192.44,34907034,8862,23096603,11810431,4929538,4466469,4463264,5082275,4155057,5690619,6119812,0,6783576,10802936,8202000,8779612,338910,13878039,21028995,3263730,5795603,6579642,11003793,7688566,575700,6133,2729,1192,1236,1300,1289,1116,1451,1278,0,1747,2603,2227,2239,46,3706,5156,879,1455,1724,2948,1689,167,4
20234,A,골목상권,3110711,구로초등학교,58119502.5,60102113,67748983.67,56230808.5,61350199.89,57046114,8019,53205288,3840826,7035726,10264286,12235020,12272025,11398231,2144644,1696182,0,19338571,25257892,11912746,536905,0,25566404,23883466,56995,6453463,18221025,13507706,7800203,3410479,7498,521,1042,1610,1571,1647,1628,323,198,0,3656,2941,1311,111,0,3872,3787,28,1226,2852,1873,1246,431,4
20234,D,발달상권,3120125,구로역,730177644.5,840828281,872956513.3,753709175,807588860.1,664020267,105525,586587906,77432361,89645034,115509040,122247840,129090625,130095367,41796710,35635651,1130922,153875181,335840577,116994906,48797195,7381486,305664252,179274183,1602239,60441637,131604026,118793253,107945859,64551422,97090,8435,15041,19163,20598,21268,21020,4593,3842,376,30547,51667,16164,5746,1025,54098,28920,276,10909,23468,20547,17847,9978,4
20234,D,발달상권,3120170,삼호가든사거리,1008403298,1469241929,1210668593,934605954,1161834238,603457176,102465,451052651,152404525,79550146,85368987,95991886,92447535,97694097,92935708,59468817,0,118593784,190340577,163760163,115203472,15559180,233053609,289422500,26737875,50876869,106627894,207007274,88354780,42871417,76215,26250,12207,15207,16518,15916,16367,15918,10332,0,21951,30396,28091,19996,2031,43890,51306,6215,11187,18800,36641,15700,6656,4
20234,A,골목상권,3110955,논현초등학교,47931205.5,52317587.5,67053531.33,58701334.5,57673427.67,59187404,4795,45089367,14098037,7143154,8959091,9326701,8319160,11341261,10508569,3589468,2173376,7524466,19865802,8870252,16001521,4751987,25331299,18865288,157496,11682929,13849122,10949829,3488737,4068476,3789,1006,677,768,826,729,789,663,343,247,400,1444,1007,1182,515,2124,2109,24,1228,1615,814,317,237,4
20234,R,전통시장,3130303,영동전통시장,41010990,46054312.5,50284873,50288737,47284744.22,46293250,9043,31731210,14562040,2476396,7603430,7294266,6995545,7361573,7523655,7038385,51517,1562226,9247351,10106489,15417734,9907933,24295184,19744836,127250,8519022,13922654,12069426,6255229,3146440,6113,2930,474,1387,1399,1449,1404,1513,1417,11,435,1778,1820,3095,1904,4612,4199,45,1891,2926,2224,1155,572,4
20234,A,골목상권,3111030,방이역 2번,115802000.5,127504235.5,138297462.7,121157240.5,127091037.9,128916981,20625,95057313,33859668,15522312,17267234,20081216,21717878,20468673,18907483,14952185,0,19061631,55067286,37615608,17163801,8655,52355981,58000733,1369419,17863738,30605820,22489283,19983471,18044984,15121,5504,2811,2933,2996,3406,2975,2760,2744,0,4774,7570,5500,2775,6,10165,8846,308,3396,5908,3692,3238,2472,4
20234,D,발달상권,3120225,잠실새내역(신천),4572078083,5500189865,5669520303,4672471970,5166448972,4730636884,624725,3237911567,1492725317,599031976,628029134,654730853,620576885,735542719,892881002,599844315,28182306,560804829,1372308773,1264755337,1156936313,347649326,1887041313,2656890959,134641875,833986839,1024045457,1455380984,750738631,345138491,439726,184999,82516,83724,89067,84569,99850,111523,73476,2373,90028,181842,173166,139876,37440,246707,365774,21763,121898,143326,191311,97180,37005,4
20234,A,골목상권,3110210,서울시립대,360234402,549703601.5,439210839.7,501981482.5,460163499,541397121,125125,408580908,132816213,80069119,84465196,88074062,79060516,76912015,68445530,64370683,253285,86218540,195919933,120162346,120613886,18229131,263142903,278254218,17828219,198462896,118853027,88512902,96634065,21106012,99406,25719,19174,21394,21878,20178,16782,13157,12562,44,24132,44093,27645,25986,3225,62588,62537,4664,49074,27201,17564,22135,4487,4
20234,R,전통시장,3130065,무학봉상점가,11356494.5,14589045.5,13575211.33,11270611,12795326.22,11537528,1468,9303036,2234492,1467292,1937027,2519437,1702660,1676620,1031112,1203380,0,704100,3468921,3021220,3858029,485258,6346393,4302747,259826,2074975,2025489,1848358,2402520,2037970,1188,280,200,276,307,200,205,140,140,0,45,411,460,512,40,785,631,30,290,335,229,299,233,4
20234,A,골목상권,3110712,남구로역 5번,2690408,3397502,5267723.333,655356,3314541.714,1000280,6,1000280,0,0,0,655356,0,344924,0,0,0,0,0,0,655356,344924,1000280,0,0,0,0,0,655356,344924,6,0,0,0,3,0,3,0,0,0,0,0,0,3,3,6,0,0,0,0,0,3,3,4
20234,D,발달상권,3120006,종각역,6643864644,7281746835,7265532334,7304441282,7139633614,7130541194,914069,6110155545,1020385649,1000170387,1241631481,1313634138,1260776083,1293943456,566972991,453412658,19143618,1229576329,3130674782,1288708534,1087354795,375083136,2661911892,2659198507,37166720,1168598074,1760296209,1218953985,792763902,343331511,800876,113193,134964,163680,173430,166346,162456,63102,50091,447,265155,368245,153368,104777,22077,405567,386578,5095,181334,273855,172796,115913,43150,4
20234,R,전통시장,3130055,"황학시장(서울중앙시장, 신중앙시장)",55965929,78729311.5,83951574.67,65679577,72511595.44,67754682,19062,48226262,19528420,8111386,8949477,11176244,9170861,10818294,10994394,8534026,0,21408018,17699136,13761681,12410383,2475464,32975543,34779139,212700,17415524,23845948,15183942,8411921,2684647,13522,5540,2495,2646,2861,2724,2796,3168,2372,0,6310,5075,4148,3177,352,9257,9805,67,4857,7022,3380,2927,809,4
20234,D,발달상권,3120065,회기역,417613101,564821617.5,559211860,507453150,517490146.3,541711819,105042,334458869,207252950,70319917,62298538,66903156,66023447,68913811,108287929,98965021,1098473,66004562,137269624,135810059,155843003,45686098,248147838,288484225,13428813,217571572,118651328,62975882,84218170,39786300,69231,35811,13754,13720,14012,13555,14190,18261,17550,402,18966,27111,25104,26542,6917,50034,54833,2550,44215,23521,12155,16354,6070,4
20234,A,골목상권,3110568,광흥창역 1번,29978710,25259907.5,34598080,31681039.5,30848172.67,50155595,10688,39199843,10955752,7191154,8999018,8931639,6894676,7183356,6839071,4116681,0,13755709,17209447,13570342,5620097,0,21405705,25721556,383769,9033875,19883897,7803071,6449374,3573276,8293,2395,1618,1746,1783,1503,1643,1426,969,0,3265,3365,2757,1301,0,4610,5921,111,2298,4668,1650,1211,593,4
20234,A,골목상권,3110569,홍대땡땡거리,890463485.5,887537753.5,822637661.3,958126458.5,882240931,950450263,96468,593600926,356849337,102505063,112751917,98678333,127189300,152476313,168039983,188809354,43393115,88032191,271728655,217289676,238897821,91108805,358094743,535109307,25402424,341188185,250599032,139092915,100785386,36136112,62515,33953,11207,12736,11890,12798,13884,16022,17931,3012,10713,26331,24443,24014,7955,40235,54102,3001,36113,25957,12355,12885,4026,4
20234,A,골목상권,3110913,방현초등학교(방배119안전센터),22667244,25693286,32708580.33,25113009.5,27230313.33,30643864,3725,29103506,1540358,4794574,4567128,6875113,5229052,7637639,1540358,0,0,7469971,17167737,4891529,968829,145798,14440582,10813852,162565,5952211,8844847,3216307,5562201,1516301,3565,160,620,628,816,692,809,160,0,0,1116,1873,584,145,7,1947,1422,30,941,1312,364,540,181,4
20234,D,발달상권,3120196,서울세관,663943254.5,593212627,663548284.3,736567673,664232440.2,887661273,93077,788836210,98825063,148103727,148594338,146432659,165548146,180157340,67190120,31634943,39993057,188033577,356664484,180621031,69028635,53320489,344474695,234429204,200214,93644699,208206771,156679178,69492612,50680420,81678,11399,13489,15748,17124,19000,16317,7256,4143,28,28398,42706,18221,3592,132,40527,35471,73,15920,27761,18729,9468,4046,4
20234,D,발달상권,3120193,도산공원교차로,366151864,400413539.5,398183673.7,348440912,380507072.4,329319238,36249,294401439,34917799,57773140,53845743,58456074,61530409,62796073,22016009,12901790,0,40980106,178017391,59696578,49997796,627367,121292678,118833077,3028430,47150300,84074225,51664150,33641169,20567478,32004,4245,6042,6211,6552,6826,6373,2647,1598,0,5640,18187,7166,5175,81,15141,14927,544,6502,10979,5841,3870,2331,4
20234,R,전통시장,3130306,강남언주로,170295899,201445823,235462009.3,203184398,206248696.4,215287256,24922,175001611,40285645,29893973,33769558,39040819,33104722,39192539,19157712,21127933,5586406,18505252,103373904,35102771,33830769,18888154,103192399,80703251,346897,39734766,74119548,41634170,19666549,8393717,20451,4471,3403,3977,4614,4074,4383,2362,2109,448,3140,11065,4849,3751,1669,12531,10115,81,5323,9427,4394,2534,885,4
20234,R,전통시장,3130139,강북종합전통시장(강북종합골목시장),49204364.5,42369885,24464912.67,53323345,40354436.33,33327743,5642,25115335,8212408,4902557,5640601,4985503,5558646,4028028,3736660,4475748,0,2388417,13633132,8367871,7456317,1482006,12173290,16883063,274748,4966297,8186594,7782488,5443505,2402721,4111,1531,782,858,810,966,695,754,777,0,605,1950,1473,1358,256,2608,2650,70,864,1759,1241,955,370,4
20234,A,골목상권,3110616,양목초등학교,13736398,12390302.5,10871679,8972827.5,11423788.11,5698635,280,4667909,1030726,637574,306826,1393716,964161,1365632,1030726,0,0,0,2975689,2661581,61365,0,2227865,3470770,0,868473,2384918,1355233,1090011,0,238,42,31,10,73,51,73,42,0,0,0,166,104,10,0,104,176,0,62,93,73,52,0,4
20234,A,골목상권,3110612,신정역 5번,111601557,145829135,138378048.7,131228992,132494834.9,140199342,24200,104144068,36055274,21346634,19695942,18867464,21441028,22793000,23964952,12090322,0,35308784,44773961,28065636,27075930,4975031,63881050,70862103,1797917,25364803,38742138,31715164,28006975,9116158,17661,6539,3711,3450,3361,3477,3662,3697,2842,0,5852,7299,4991,4994,1064,11861,11966,398,5355,7728,5323,3802,1222,4
20234,D,발달상권,3120060,강변역(테크노마트),990350600,1108316476,1084659472,967218170.5,1042860990,890547222,129742,541274320,349272902,103615768,94476741,98434816,103980983,140766012,188615305,160657597,0,132246753,304433094,263155661,180485636,10226078,415384274,426447946,14385548,215055415,226827491,148807249,145791579,90964940,83035,46707,16412,14451,15417,15858,20897,25312,21395,0,22186,44747,36082,25511,1216,64072,61197,2304,34353,34344,22239,20734,11293,4
20234,A,골목상권,3110498,증산역 1번,96143496.5,109612510,93699861.67,97387749.5,98598566.33,102670592,14375,63558456,39112136,14577233,12022577,9839440,12878599,14240607,19430342,19681794,0,11654589,27027612,26774478,33577192,3636721,48047902,53951163,272793,21821761,24823831,20000054,18658831,16421795,9072,5303,2176,1736,1471,1706,1983,2560,2743,0,1847,3875,3914,4275,464,7155,7171,32,2975,3668,2768,2686,2196,4
20234,D,발달상권,3120133,서울시흥동우체국(홈플러스시흥점),175019068.5,201908797.5,234205727,184555667,202842694.1,193068137,32004,123234804,69833333,22822024,25932524,25585408,23693176,25201672,36329642,33503691,0,20102874,51458526,50773361,54920283,15813093,82668593,110181717,8456486,41087057,46804356,37211059,34323178,24968175,21309,10695,4273,4475,4342,3869,4350,5685,5010,0,5135,8765,8286,7974,1844,14219,17768,1303,7027,8247,6834,5605,2971,4
20234,R,전통시장,3130236,비단길현대시장(현대시장),212284039,240746191,248555675,207405219.5,229615324.9,200019106,33576,123656349,76362757,23825589,24865681,25780651,23590579,25593849,34562268,41800489,394949,22050198,59978993,57744447,47680314,12170205,78591992,108931393,2198581,32832222,41798500,37132386,41321232,32240465,21018,12558,4194,4116,4340,4039,4329,5847,6711,34,4394,10790,9345,7304,1709,14231,18732,370,5256,7372,6797,7283,5884,4
20234,A,골목상권,3110825,신대방삼거리역 1번,29993448.5,25725029,23515372.33,40859720,29300279.11,23829313,3626,14992365,8836948,2492097,1770048,4598441,3251980,2879799,4098252,4738696,0,3589389,6091154,10619969,3481158,47643,7765749,14983779,0,6459069,5871708,2303280,6880621,1234853,2528,1098,568,320,654,538,448,451,647,0,720,1107,1201,593,5,1543,2020,0,951,852,423,1033,303,4
